m/z	retention time	p-value	statistic
223.08072	3.6300044	2.0	1000.0
508.31552	14.384897	2.0	1000.0
284.1597	6.8449755	2.0	1000.0
867.4967	6.75902	2.0	1000.0
884.4469	13.729982	2.0	1000.0
410.24478	13.745083	2.0	1000.0
554.217	12.763044	2.0	1000.0
709.24066	14.839946	2.0	1000.0
671.3955	12.717921	2.0	1000.0
482.1265	8.559037	2.0	1000.0
360.3393	15.208985	2.0	1000.0
477.28638	11.74704	2.0	1000.0
244.17729	4.6700034	2.0	1000.0
562.4204	15.380954	2.0	1000.0
545.37634	7.2099743	2.0	1000.0
781.5241	13.249021	2.0	1000.0
694.42773	13.127957	2.0	1000.0
331.32486	12.977041	2.0	1000.0
165.02531	0.8169951	2.0	1000.0
285.1128	10.928051	2.0	1000.0
340.10535	6.072017	2.0	1000.0
869.882	0.8779972	2.0	1000.0
352.20334	13.598038	2.0	1000.0
341.29398	13.352042	2.0	1000.0
562.3675	11.559049	2.0	1000.0
216.13539	10.865061	2.0	1000.0
318.123	6.0459733	2.0	1000.0
545.34814	12.888045	2.0	1000.0
613.32983	12.746058	2.0	1000.0
498.25797	6.698979	2.0	1000.0
249.13689	0.9309998	2.0	1000.0
455.34766	12.477041	0.03	2.1775608803004722
341.29276	13.428082	2.0	1000.0
759.5697	13.972057	2.0	1000.0
303.16913	8.509002	2.0	1000.0
773.49805	13.225063	2.0	1000.0
810.51086	13.9360285	2.0	1000.0
452.1602	10.979983	2.0	1000.0
709.2412	15.240109	2.0	1000.0
548.40375	14.651955	2.0	1000.0
180.11581	6.6430125	2.0	1000.0
671.2645	14.659075	2.0	1000.0
356.2691	9.534018	2.0	1000.0
130.04152	6.0979743	2.0	1000.0
336.13712	13.700065	2.0	1000.0
620.4107	12.160031	0.03	2.1775608803004722
289.27634	12.817983	2.0	1000.0
536.4083	14.658079	2.0	1000.0
170.04324	10.128951	2.0	1000.0
482.26114	11.476043	2.0	1000.0
646.42395	10.893033	2.0	1000.0
1006.67566	14.925907	2.0	1000.0
381.1347	12.895997	2.0	1000.0
341.26443	13.899935	2.0	1000.0
660.4548	14.242062	2.0	1000.0
347.27686	11.741056	2.0	1000.0
352.20407	13.691928	0.03	2.1775608803004722
408.15646	10.111993	2.0	1000.0
174.06949	4.3680067	2.0	1000.0
464.35153	14.451065	2.0	1000.0
313.2621	13.50394	2.0	1000.0
694.3864	14.720087	2.0	1000.0
484.29877	15.609956	2.0	1000.0
707.2259	14.55091	2.0	1000.0
431.96735	0.8510049	2.0	1000.0
524.4346	13.207024	2.0	1000.0
299.2826	10.710971	2.0	1000.0
598.3818	14.445927	2.0	1000.0
710.4011	13.199077	2.0	1000.0
688.4879	14.75	2.0	1000.0
423.27634	14.715925	2.0	1000.0
370.30057	16.078035	2.0	1000.0
668.3791	15.705054	2.0	1000.0
449.35187	15.253936	2.0	1000.0
414.20496	11.471035	2.0	1000.0
682.4225	13.51503	2.0	1000.0
634.4084	14.255961	2.0	1000.0
364.309	10.929033	2.0	1000.0
514.3547	14.20407	2.0	1000.0
258.17203	8.527026	2.0	1000.0
341.36536	11.136061	2.0	1000.0
528.2779	10.880992	2.0	1000.0
495.3281	12.527955	2.0	1000.0
501.28583	7.813977	2.0	1000.0
378.28775	12.277958	2.0	1000.0
590.30334	7.0019693	2.0	1000.0
706.285	14.3829365	2.0	1000.0
526.06415	0.82900286	2.0	1000.0
196.14722	11.589975	2.0	1000.0
466.3366	15.778927	0.03	2.1775608803004722
168.15138	10.5	2.0	1000.0
352.30853	11.409044	2.0	1000.0
766.4841	14.211941	2.0	1000.0
497.4594	13.695932	2.0	1000.0
305.23724	13.575064	2.0	1000.0
512.34906	14.087924	2.0	1000.0
720.4679	11.503945	2.0	1000.0
341.2568	9.283008	2.0	1000.0
180.0763	6.085996	0.03	2.1775608803004722
634.4101	14.020997	2.0	1000.0
432.3217	14.461941	2.0	1000.0
343.2622	10.738946	2.0	1000.0
190.09782	7.9309683	2.0	1000.0
488.3481	14.547952	2.0	1000.0
687.25934	14.84607	2.0	1000.0
610.49915	13.435049	0.03	2.1775608803004722
1002.5665	15.412079	2.0	1000.0
730.51825	12.244022	2.0	1000.0
362.2426	14.078024	2.0	1000.0
638.39124	13.567976	2.0	1000.0
488.34875	14.902935	2.0	1000.0
654.43744	14.458007	2.0	1000.0
725.2271	14.523951	2.0	1000.0
278.23764	9.230968	2.0	1000.0
353.25775	6.6459966	2.0	1000.0
294.22345	9.011021	0.03	2.1775608803004722
528.3649	14.661036	2.0	1000.0
357.2778	10.710971	2.0	1000.0
284.061	8.089045	2.0	1000.0
611.4969	16.044947	2.0	1000.0
984.65424	14.566926	2.0	1000.0
488.15594	6.624019	2.0	1000.0
658.4149	14.3809595	2.0	1000.0
742.2412	14.1151	2.0	1000.0
341.28516	8.754937	2.0	1000.0
717.1186	10.553044	2.0	1000.0
166.10004	6.1679835	2.0	1000.0
362.26056	9.648964	2.0	1000.0
834.53534	14.637083	2.0	1000.0
711.23816	15.955054	2.0	1000.0
186.15028	8.053975	0.03	2.1775608803004722
287.18948	11.185047	2.0	1000.0
243.19514	7.8549843	2.0	1000.0
773.55133	14.085963	2.0	1000.0
742.82776	0.8770058	2.0	1000.0
597.5468	13.955051	2.0	1000.0
330.2683	10.741042	2.0	1000.0
671.5169	14.741088	2.0	1000.0
493.31607	11.527966	2.0	1000.0
344.2457	11.291993	2.0	1000.0
395.412	12.599083	2.0	1000.0
429.30933	8.67204	2.0	1000.0
674.40717	12.596049	2.0	1000.0
404.33994	11.534046	2.0	1000.0
676.8898	12.678074	2.0	1000.0
434.20795	10.373035	2.0	1000.0
228.14801	0.9849929	2.0	1000.0
412.12827	7.2690296	2.0	1000.0
498.30664	12.766076	2.0	1000.0
235.19289	8.253961	2.0	1000.0
443.1352	6.894029	2.0	1000.0
376.34604	12.836945	2.0	1000.0
341.29276	13.539036	2.0	1000.0
411.28934	14.15907	2.0	1000.0
632.46344	14.915032	2.0	1000.0
587.33075	8.08003	2.0	1000.0
558.3977	14.041993	2.0	1000.0
560.4052	14.657098	2.0	1000.0
578.39624	15.032102	2.0	1000.0
372.20624	5.9069867	2.0	1000.0
752.4351	14.155895	2.0	1000.0
239.22414	9.118981	2.0	1000.0
504.31458	12.912073	2.0	1000.0
576.4036	14.097059	2.0	1000.0
552.2493	14.485945	2.0	1000.0
344.11804	12.643038	2.0	1000.0
314.18616	4.577002	2.0	1000.0
516.3787	15.020018	2.0	1000.0
372.28616	13.195937	2.0	1000.0
398.3871	14.440945	2.0	1000.0
562.3321	8.165027	2.0	1000.0
492.32016	14.931055	2.0	1000.0
481.31464	13.6030245	2.0	1000.0
428.30154	12.498037	2.0	1000.0
470.33047	14.342905	2.0	1000.0
344.2552	11.681027	2.0	1000.0
424.2764	14.328026	2.0	1000.0
656.55975	9.5190325	2.0	1000.0
713.2711	14.587923	2.0	1000.0
335.23065	4.279026	2.0	1000.0
539.4367	14.662077	2.0	1000.0
374.22003	14.500979	2.0	1000.0
749.80817	0.8720028	2.0	1000.0
379.38077	13.102041	2.0	1000.0
371.10516	10.170943	2.0	1000.0
706.48285	14.231958	2.0	1000.0
368.2898	14.594108	2.0	1000.0
824.4111	12.913056	2.0	1000.0
1158.6931	14.0610285	2.0	1000.0
287.28058	9.429008	2.0	1000.0
294.04205	7.332019	2.0	1000.0
532.37646	15.128936	2.0	1000.0
373.37027	15.970085	2.0	1000.0
598.45245	15.429082	2.0	1000.0
460.3171	13.966927	2.0	1000.0
488.29092	14.358919	2.0	1000.0
297.13382	10.844064	2.0	1000.0
775.5646	13.286025	2.0	1000.0
612.4295	16.090918	2.0	1000.0
350.32898	12.893039	2.0	1000.0
244.17844	4.659995	2.0	1000.0
226.15529	9.469037	2.0	1000.0
130.1004	4.6070113	2.0	1000.0
439.35132	12.654933	2.0	1000.0
181.07364	1.1119996	2.0	1000.0
401.32928	12.446928	2.0	1000.0
963.7076	15.855971	2.0	1000.0
292.25128	10.501965	2.0	1000.0
371.33374	13.153944	2.0	1000.0
166.1372	9.267048	2.0	1000.0
632.3324	12.956045	2.0	1000.0
212.17784	10.678047	2.0	1000.0
409.33972	13.0219755	2.0	1000.0
511.26102	7.581039	2.0	1000.0
542.39374	15.291015	2.0	1000.0
325.94205	0.8439962	2.0	1000.0
484.2493	10.870073	2.0	1000.0
511.47543	13.7830715	2.0	1000.0
1160.6461	12.847048	2.0	1000.0
280.05453	7.297054	2.0	1000.0
406.1446	2.852011	2.0	1000.0
794.5368	13.713971	2.0	1000.0
509.42447	15.523949	2.0	1000.0
135.0313	0.8670028	2.0	1000.0
603.07245	0.8359987	2.0	1000.0
590.30896	8.039018	2.0	1000.0
550.37134	12.338984	2.0	1000.0
748.4551	13.469097	2.0	1000.0
462.33508	13.285042	2.0	1000.0
463.26608	8.532991	2.0	1000.0
376.34595	12.630975	2.0	1000.0
876.5774	15.514063	2.0	1000.0
400.171	7.4790034	2.0	1000.0
831.62775	15.0610285	0.03	2.1775608803004722
571.4293	12.61096	0.03	2.1775608803004722
282.2558	14.01608	2.0	1000.0
350.2065	13.229982	2.0	1000.0
629.76526	1.2299998	2.0	1000.0
966.6827	14.199087	2.0	1000.0
584.28046	5.3830347	2.0	1000.0
456.33517	14.507936	2.0	1000.0
443.30865	6.4519734	2.0	1000.0
380.26923	14.033074	2.0	1000.0
416.23087	11.354983	2.0	1000.0
604.46674	14.082025	2.0	1000.0
366.12827	12.602041	2.0	1000.0
491.3965	15.6069565	2.0	1000.0
606.3858	15.022957	2.0	1000.0
226.0575	6.1889796	2.0	1000.0
411.32056	11.068979	2.0	1000.0
633.49536	12.4429865	2.0	1000.0
553.4549	14.951069	2.0	1000.0
472.32736	12.445946	2.0	1000.0
1101.6392	1.2930069	2.0	1000.0
742.92896	12.625	2.0	1000.0
522.20447	7.648973	2.0	1000.0
471.9829	0.8320007	2.0	1000.0
541.4187	13.300921	2.0	1000.0
664.52124	16.125	2.0	1000.0
700.41815	16.21096	2.0	1000.0
594.48413	16.308056	2.0	1000.0
1102.7626	14.101048	2.0	1000.0
556.3719	15.012086	2.0	1000.0
452.16016	11.169956	2.0	1000.0
483.4438	13.584969	2.0	1000.0
361.2109	9.686026	2.0	1000.0
333.21432	4.4939976	2.0	1000.0
243.21832	7.498032	2.0	1000.0
557.3768	10.380999	2.0	1000.0
528.2028	11.941933	2.0	1000.0
426.12604	7.913038	2.0	1000.0
255.22073	12.544952	2.0	1000.0
479.28806	10.873036	2.0	1000.0
243.21957	8.086963	2.0	1000.0
372.3111	13.083985	2.0	1000.0
676.4542	11.502961	2.0	1000.0
912.4628	12.893039	2.0	1000.0
628.37286	8.45702	2.0	1000.0
342.21576	13.709969	2.0	1000.0
426.33157	15.080053	2.0	1000.0
647.09607	0.8489991	2.0	1000.0
628.55273	13.79495	0.03	2.1775608803004722
380.30426	11.009937	2.0	1000.0
459.41113	13.167976	2.0	1000.0
652.4017	12.615084	2.0	1000.0
154.96751	0.8590022	2.0	1000.0
214.01465	4.370009	2.0	1000.0
217.1587	6.6430125	2.0	1000.0
354.28146	13.1949415	2.0	1000.0
1002.56885	14.679075	2.0	1000.0
231.18695	8.358943	2.0	1000.0
1034.6505	14.207025	2.0	1000.0
476.31113	12.729003	2.0	1000.0
512.3478	14.094104	2.0	1000.0
325.1785	5.542985	2.0	1000.0
414.20462	11.318977	2.0	1000.0
410.24448	13.115089	2.0	1000.0
315.26962	10.833007	2.0	1000.0
597.48004	15.350068	2.0	1000.0
553.433	13.112931	2.0	1000.0
522.7974	12.743044	2.0	1000.0
387.29205	9.915029	2.0	1000.0
584.284	12.65395	2.0	1000.0
625.3606	10.827993	2.0	1000.0
316.21408	7.770016	2.0	1000.0
1006.67914	14.582025	2.0	1000.0
396.1782	9.045949	2.0	1000.0
580.39844	12.320948	2.0	1000.0
810.4756	13.154927	2.0	1000.0
235.19264	8.479983	2.0	1000.0
606.3734	13.17494	2.0	1000.0
1127.7751	13.319941	0.03	2.1775608803004722
317.27042	9.728024	2.0	1000.0
101.08414	1.0790015	2.0	1000.0
344.1752	12.93307	2.0	1000.0
521.8313	0.93600315	2.0	1000.0
208.07304	8.991009	2.0	1000.0
374.16843	7.294974	2.0	1000.0
677.2721	15.033083	2.0	1000.0
242.12463	0.8609946	2.0	1000.0
275.261	11.960968	2.0	1000.0
210.12486	7.3259773	2.0	1000.0
534.38983	14.316926	2.0	1000.0
463.18433	6.9160123	2.0	1000.0
323.0921	10.434045	2.0	1000.0
350.28577	9.634963	2.0	1000.0
525.2498	10.705043	2.0	1000.0
329.2476	9.681002	2.0	1000.0
356.11667	11.047983	2.0	1000.0
286.15228	12.631957	2.0	1000.0
244.12033	7.560043	2.0	1000.0
262.22903	13.545932	2.0	1000.0
306.1604	11.869018	2.0	1000.0
282.25574	14.305068	2.0	1000.0
292.14395	11.188973	2.0	1000.0
646.46423	14.7369375	0.03	2.1775608803004722
370.2666	13.008928	2.0	1000.0
572.43567	16.081047	2.0	1000.0
327.14664	8.7570095	2.0	1000.0
418.30576	13.374021	2.0	1000.0
774.5127	13.535044	2.0	1000.0
242.11676	9.141061	2.0	1000.0
456.34082	14.823113	2.0	1000.0
228.14893	0.92499536	2.0	1000.0
136.12529	6.0149703	2.0	1000.0
832.4921	14.948114	2.0	1000.0
138.0237	6.2029576	2.0	1000.0
230.07295	6.0310054	2.0	1000.0
341.29272	12.995081	2.0	1000.0
511.47424	13.711943	2.0	1000.0
736.49457	13.309053	2.0	1000.0
727.2349	14.445927	2.0	1000.0
632.45844	14.7630625	2.0	1000.0
540.379	14.570926	2.0	1000.0
419.35052	9.881006	2.0	1000.0
306.15723	11.134935	2.0	1000.0
678.42194	13.775913	2.0	1000.0
314.1283	8.19899	2.0	1000.0
218.0124	1.0509986	2.0	1000.0
533.3703	14.983918	2.0	1000.0
368.21466	11.460969	2.0	1000.0
99.03256	8.62598	2.0	1000.0
488.33255	12.727041	2.0	1000.0
490.3054	14.540032	2.0	1000.0
650.3693	8.9269705	2.0	1000.0
376.3462	12.998037	2.0	1000.0
295.12177	10.179022	2.0	1000.0
936.6406	14.537077	2.0	1000.0
407.28305	14.448111	0.03	2.1775608803004722
1050.7665	14.775911	2.0	1000.0
474.31708	11.930046	2.0	1000.0
576.4754	15.645017	2.0	1000.0
290.22375	13.600064	2.0	1000.0
747.5381	12.029941	2.0	1000.0
473.25513	11.979003	2.0	1000.0
477.45404	13.3969755	2.0	1000.0
348.31488	12.7280245	0.03	2.1775608803004722
103.1142	0.83899647	2.0	1000.0
410.38428	13.274937	2.0	1000.0
400.1505	7.4719725	2.0	1000.0
698.39825	13.4239435	2.0	1000.0
415.35522	13.986944	0.03	2.1775608803004722
520.05023	0.8429954	2.0	1000.0
262.20316	9.095994	2.0	1000.0
1172.6675	14.602042	2.0	1000.0
158.09483	6.611026	2.0	1000.0
401.40112	13.471059	2.0	1000.0
556.3727	14.370084	2.0	1000.0
1014.6469	14.664038	2.0	1000.0
572.1655	12.5590515	2.0	1000.0
1075.7388	14.267063	2.0	1000.0
704.4432	16.071909	2.0	1000.0
868.5733	13.318957	2.0	1000.0
717.5237	13.077037	2.0	1000.0
243.1853	9.741025	2.0	1000.0
645.21204	14.153935	2.0	1000.0
618.39294	10.270997	0.03	2.1775608803004722
709.24133	14.914039	2.0	1000.0
576.35126	13.956046	2.0	1000.0
618.27155	13.149937	2.0	1000.0
618.48486	14.20407	2.0	1000.0
493.39633	15.097066	2.0	1000.0
610.31085	8.898967	2.0	1000.0
260.104	8.436024	2.0	1000.0
325.3294	12.829066	2.0	1000.0
1162.6616	15.157103	2.0	1000.0
386.20056	4.608989	2.0	1000.0
247.22906	10.075018	2.0	1000.0
1188.6709	15.8159485	2.0	1000.0
419.25156	7.764953	2.0	1000.0
986.56683	15.172947	2.0	1000.0
313.22525	8.103024	2.0	1000.0
270.23764	11.523957	2.0	1000.0
485.25568	10.982945	2.0	1000.0
629.4731	13.147959	2.0	1000.0
632.462	15.020997	2.0	1000.0
657.4969	13.291993	0.03	2.1775608803004722
970.56885	15.507928	2.0	1000.0
626.29816	8.74902	2.0	1000.0
343.3059	12.705049	2.0	1000.0
219.13063	8.575993	2.0	1000.0
664.52216	14.373038	2.0	1000.0
1028.6818	14.543954	2.0	1000.0
707.4821	12.80807	2.0	1000.0
360.32428	15.183076	2.0	1000.0
514.3666	15.047948	2.0	1000.0
331.27182	13.225063	2.0	1000.0
562.267	9.775928	2.0	1000.0
723.22015	14.076063	2.0	1000.0
478.2752	6.1100307	2.0	1000.0
253.23808	9.741025	2.0	1000.0
794.53503	14.18995	2.0	1000.0
104.02662	11.642056	2.0	1000.0
504.2709	10.06694	2.0	1000.0
576.47406	16.202057	2.0	1000.0
260.08163	3.5030193	2.0	1000.0
391.30695	13.040031	2.0	1000.0
490.30362	15.034077	2.0	1000.0
632.142	15.221073	2.0	1000.0
419.32428	14.346066	2.0	1000.0
336.3137	12.4320135	2.0	1000.0
341.29272	12.833985	2.0	1000.0
425.35034	12.425932	2.0	1000.0
521.27466	8.966999	2.0	1000.0
588.44324	14.919948	2.0	1000.0
477.42114	13.081045	0.03	2.1775608803004722
576.4783	13.834969	2.0	1000.0
620.38495	13.93995	2.0	1000.0
261.24557	11.121054	2.0	1000.0
676.3967	14.110948	2.0	1000.0
348.31494	12.158054	2.0	1000.0
313.26123	13.854982	2.0	1000.0
685.2401	14.043954	2.0	1000.0
300.20633	13.832025	2.0	1000.0
709.2404	15.231957	2.0	1000.0
256.21542	10.856967	2.0	1000.0
473.79523	8.553003	2.0	1000.0
335.25894	8.721992	2.0	1000.0
676.4707	14.038058	2.0	1000.0
364.27444	9.178018	2.0	1000.0
177.07935	5.8669634	2.0	1000.0
585.4937	14.848047	2.0	1000.0
431.30222	8.571012	2.0	1000.0
747.33765	11.551923	2.0	1000.0
660.4819	12.720067	2.0	1000.0
482.32288	14.576066	2.0	1000.0
824.52423	14.534074	2.0	1000.0
344.2575	11.743034	2.0	1000.0
443.4477	13.738907	2.0	1000.0
429.32196	14.601049	2.0	1000.0
566.8244	12.696925	2.0	1000.0
461.29306	9.216993	2.0	1000.0
508.37323	13.693954	2.0	1000.0
630.39056	15.133909	2.0	1000.0
304.25137	10.998036	2.0	1000.0
276.20712	13.752956	2.0	1000.0
497.45923	13.640032	2.0	1000.0
583.376	15.679081	2.0	1000.0
447.3332	11.630984	2.0	1000.0
290.23825	10.3030405	2.0	1000.0
706.48834	13.477042	2.0	1000.0
547.5316	13.905898	2.0	1000.0
616.3524	12.721051	2.0	1000.0
967.665	12.411017	2.0	1000.0
375.3509	12.915031	2.0	1000.0
362.32983	12.461945	2.0	1000.0
827.5965	15.5780325	2.0	1000.0
232.20471	12.93307	2.0	1000.0
454.1681	4.7619824	2.0	1000.0
560.4068	14.903929	2.0	1000.0
1023.62915	13.689951	2.0	1000.0
390.21332	10.276997	2.0	1000.0
371.20743	4.9550014	2.0	1000.0
924.54156	13.540031	2.0	1000.0
463.4388	13.3660755	0.03	2.1775608803004722
229.1814	8.169969	2.0	1000.0
409.2052	10.028987	2.0	1000.0
402.07892	4.447016	2.0	1000.0
628.25323	7.604984	2.0	1000.0
348.31433	12.043956	2.0	1000.0
395.19547	6.6609592	2.0	1000.0
346.06497	7.631044	2.0	1000.0
576.3876	9.2589855	2.0	1000.0
647.72955	3.4169939	2.0	1000.0
893.62775	13.121059	2.0	1000.0
885.467	10.074033	2.0	1000.0
299.2839	10.436026	2.0	1000.0
360.33182	15.25793	2.0	1000.0
375.31085	14.319932	2.0	1000.0
662.32935	7.958007	2.0	1000.0
582.3877	14.909077	2.0	1000.0
956.4901	12.869028	2.0	1000.0
608.3702	16.786047	2.0	1000.0
359.28156	11.550943	2.0	1000.0
622.3584	9.431977	2.0	1000.0
500.36563	14.6768875	2.0	1000.0
362.24323	14.022958	2.0	1000.0
497.39166	12.862934	2.0	1000.0
392.33948	12.465944	2.0	1000.0
458.2392	14.095082	2.0	1000.0
649.4161	14.768043	2.0	1000.0
494.39682	15.192965	2.0	1000.0
633.42896	7.379947	2.0	1000.0
198.16203	9.914026	2.0	1000.0
387.31036	14.582025	2.0	1000.0
928.5594	13.4550495	2.0	1000.0
603.5797	12.752958	2.0	1000.0
326.24496	12.4340515	2.0	1000.0
620.3889	13.6319475	2.0	1000.0
415.2889	11.591953	2.0	1000.0
450.37036	16.16797	2.0	1000.0
338.2798	15.316924	2.0	1000.0
435.4063	12.956045	2.0	1000.0
667.23	16.188988	2.0	1000.0
332.15872	11.777963	2.0	1000.0
413.29123	8.154028	2.0	1000.0
532.3151	14.376962	2.0	1000.0
718.3377	15.951076	2.0	1000.0
371.33926	12.450052	2.0	1000.0
444.27795	14.274934	2.0	1000.0
149.10513	16.644987	2.0	1000.0
310.21478	11.588991	2.0	1000.0
375.2977	6.8799515	2.0	1000.0
413.29297	8.438976	2.0	1000.0
406.35562	12.710966	2.0	1000.0
605.3232	5.529032	2.0	1000.0
604.4668	14.094104	2.0	1000.0
354.2383	14.067973	2.0	1000.0
536.33185	12.883929	2.0	1000.0
378.19458	4.344978	2.0	1000.0
1076.4886	14.116082	2.0	1000.0
537.3512	6.3100395	2.0	1000.0
359.35712	13.212926	2.0	1000.0
474.33228	13.9389715	2.0	1000.0
362.07678	10.201021	2.0	1000.0
734.52094	14.107938	2.0	1000.0
640.50183	14.907101	2.0	1000.0
560.3488	14.381942	2.0	1000.0
854.54004	13.926894	2.0	1000.0
275.22382	7.7370453	2.0	1000.0
490.36243	13.949085	2.0	1000.0
288.2205	9.976037	2.0	1000.0
407.08102	7.3180504	2.0	1000.0
820.58826	16.058064	2.0	1000.0
513.38654	11.679045	2.0	1000.0
745.55493	13.6469755	2.0	1000.0
271.12415	9.295948	2.0	1000.0
518.34106	15.104003	2.0	1000.0
453.28522	12.438972	2.0	1000.0
289.27576	13.166993	2.0	1000.0
492.32764	14.513061	2.0	1000.0
534.2442	8.294968	2.0	1000.0
315.2029	5.1989803	2.0	1000.0
326.17197	10.701028	2.0	1000.0
283.285	10.98393	2.0	1000.0
471.29706	8.586959	2.0	1000.0
165.01762	1.0520018	2.0	1000.0
735.2187	15.051885	2.0	1000.0
704.4406	15.795928	2.0	1000.0
352.2017	13.520018	2.0	1000.0
359.3029	13.625	2.0	1000.0
448.2387	10.876964	2.0	1000.0
330.26654	10.741042	0.03	2.1775608803004722
434.164	10.723009	2.0	1000.0
651.12976	10.5	2.0	1000.0
344.25623	12.108926	2.0	1000.0
297.0673	7.081038	2.0	1000.0
303.17026	8.350043	2.0	1000.0
706.3702	14.383915	2.0	1000.0
218.1674	7.552982	2.0	1000.0
488.3485	14.673933	2.0	1000.0
227.18839	14.714947	2.0	1000.0
497.39304	13.324079	2.0	1000.0
326.24448	12.254922	2.0	1000.0
506.35583	13.5970545	2.0	1000.0
752.43475	14.155895	2.0	1000.0
295.26956	9.86801	2.0	1000.0
288.2167	9.431977	2.0	1000.0
452.16092	12.035029	2.0	1000.0
369.14752	10.863944	2.0	1000.0
137.12015	0.92000544	2.0	1000.0
256.04877	8.062011	2.0	1000.0
344.23294	14.094104	2.0	1000.0
359.3528	12.737935	2.0	1000.0
404.25623	14.229982	2.0	1000.0
283.0501	6.224045	2.0	1000.0
678.4864	11.609987	2.0	1000.0
480.34134	13.670932	2.0	1000.0
576.4727	15.564949	2.0	1000.0
458.3011	14.340928	2.0	1000.0
520.41235	14.775911	2.0	1000.0
331.18057	11.856964	2.0	1000.0
588.29333	8.257021	2.0	1000.0
858.5322	13.317979	2.0	1000.0
780.3853	12.966936	2.0	1000.0
689.49194	11.497039	0.03	2.1775608803004722
334.2977	11.786011	2.0	1000.0
1000.56305	15.327054	2.0	1000.0
498.30618	12.857941	2.0	1000.0
404.34985	15.183076	2.0	1000.0
664.43445	12.272959	2.0	1000.0
291.26587	11.595053	2.0	1000.0
740.3435	14.791015	2.0	1000.0
542.39154	15.082025	2.0	1000.0
687.5127	13.588973	0.03	2.1775608803004722
492.1843	10.127966	2.0	1000.0
218.0023	7.1919575	2.0	1000.0
587.2807	13.25394	2.0	1000.0
538.44934	13.342914	0.03	2.1775608803004722
635.3419	12.724084	2.0	1000.0
388.22552	8.288039	2.0	1000.0
447.28143	10.659035	2.0	1000.0
354.238	13.387073	2.0	1000.0
478.32953	14.091926	2.0	1000.0
912.47986	14.812011	2.0	1000.0
995.6961	13.588973	2.0	1000.0
157.11218	0.8779972	2.0	1000.0
298.24927	13.633922	2.0	1000.0
335.31824	14.483919	2.0	1000.0
520.3203	12.830049	2.0	1000.0
214.15775	8.659001	2.0	1000.0
510.25952	7.5400267	2.0	1000.0
518.39594	15.876961	2.0	1000.0
588.29395	7.435043	2.0	1000.0
198.1619	10.420942	2.0	1000.0
421.3542	13.711943	2.0	1000.0
486.43777	13.1949415	2.0	1000.0
789.58026	13.647958	2.0	1000.0
534.39197	14.100066	2.0	1000.0
247.22893	9.7630005	2.0	1000.0
329.09537	10.125979	2.0	1000.0
396.26703	14.8139715	2.0	1000.0
603.28674	12.019034	2.0	1000.0
341.29993	12.950057	2.0	1000.0
299.25177	13.418955	2.0	1000.0
709.2416	14.243057	2.0	1000.0
400.1801	9.788046	2.0	1000.0
560.40594	15.027934	2.0	1000.0
486.337	13.722055	2.0	1000.0
460.22296	9.3030205	2.0	1000.0
634.482	15.028928	2.0	1000.0
531.4493	13.098034	2.0	1000.0
356.26968	9.47505	2.0	1000.0
373.33875	12.4429865	2.0	1000.0
449.42114	13.091934	2.0	1000.0
352.12115	0.85500395	2.0	1000.0
474.33194	14.222059	2.0	1000.0
403.38123	13.4259205	2.0	1000.0
645.24756	16.185034	2.0	1000.0
206.0935	8.228024	2.0	1000.0
518.1199	11.2329445	2.0	1000.0
163.0646	6.1010146	2.0	1000.0
681.2106	14.222059	2.0	1000.0
542.33984	12.810049	2.0	1000.0
532.34814	9.529982	2.0	1000.0
750.51056	14.209969	2.0	1000.0
529.2952	8.180974	2.0	1000.0
347.27823	13.842909	2.0	1000.0
208.03981	0.8280024	2.0	1000.0
403.335	12.792976	2.0	1000.0
439.3506	12.533059	2.0	1000.0
398.25836	13.219095	2.0	1000.0
263.18817	8.031992	2.0	1000.0
630.4492	14.928097	2.0	1000.0
664.44025	12.116061	2.0	1000.0
479.30414	12.546989	2.0	1000.0
590.3077	9.58794	2.0	1000.0
404.2558	14.0750675	2.0	1000.0
464.35486	13.733921	2.0	1000.0
726.82697	0.9500048	2.0	1000.0
